CATEGORY,START_TIME,ROAD,DEPARTMENT,RESPONSIBILITY,YEAR,SOURCE_YEAR,DELTA_TIME,DELTA_MINUTES,TIME_DIFF,INDEX,SEASON,SEASON_INDEX,MONTH,LAMBDA_DYNAMIC,LAMBDA0,LAMBDA1,LAMBDA_MONTH,SPIKE_FLAG,TRANSITION_FLAG,FREIGHT_COUNT,FREIGHT_TIMEOUT,PASSENGER_COUNT,PASSENGER_TIMEOUT,COMMUTER_COUNT,COMMUTER_TIMEOUT,ENTITY_TYPE,REASON,CUSUM_ALARM
2,2025-04-10 15:38:40.016596974,Восточно-Сибирская,CSH,"В-СИБ, ШЧ-13 СЕВЕРОБАЙКАЛЬСК",2025,2024,99 days 14:35:20.343627372,143435.3390604562,117.7076874381164,0.3265017667844523,Весна,2,4,0.0157666293461756,0.0157666293461756,0.0472998880385268,681.1183877547891,0,0,23.0,"9,98ч",9.0,"1,47ч",16.0,"0,78ч",department,"Контактная система, увеличенное сопротивление контакта",0
1,2025-04-10 15:52:25.209749736,Западно-Сибирская,CSH,"ОКТ, ИЧ-2 Ш",2025,2024,99 days 14:49:05.536780134,143449.0922796689,13.753219212696422,0.3266195524146054,Весна,2,4,0.0157666293461756,0.0157666293461756,0.0472998880385268,681.1183877547891,0,0,17.0,"5,9ч",8.0,"2,25ч",26.0,"3,37ч",department,"Контактная система, увеличенное сопротивление",0
1,2025-04-10 17:43:38.925666144,Дальневосточная,CSH,"ГОРЬК, ШЧ-3",2025,2024,99 days 16:40:19.252696542,143560.3208782757,111.22859860680182,0.3267373380447585,Весна,2,4,0.0157666293461756,0.0157666293461756,0.0472998880385268,681.1183877547891,0,0,12.0,"4,02ч",13.0,"0,85ч",22.0,"0,87ч",department,"Лампы, перегорание основной нити",0
3,2025-04-10 18:36:06.207956448,Восточно-Сибирская,CSH,"В-СИБ, ШЧ-11 КОРШУНИХА-АНГАРСКАЯ",2025,2024,99 days 17:32:46.534986846,143612.7755831141,52.45470483839745,0.3268551236749116,Весна,2,4,0.0157666293461756,0.0157666293461756,0.0472998880385268,681.1183877547891,0,0,,,,,,,department,Нарушение монтажа шкафов для размещения устройств АБ,0
1,2025-04-10 20:07:11.952396036,Забайкальская,CSH,"В-СИБ, ШЧ-2 НИЖНЕУДИНСК",2025,2024,99 days 19:03:52.279426434,143703.8713237739,91.09574065980269,0.3269729093050648,Весна,2,4,0.0157666293461756,0.0157666293461756,0.0472998880385268,681.1183877547891,0,0,4.0,"0,7ч",16.0,"3,85ч",8.0,"0,72ч",department,"Срабатывание, коммутационные перенапряжения",0
2,2025-04-10 21:26:30.324792437,Октябрьская,CSH,"ОКТ, ИЧ-2 Ш",2025,2024,99 days 20:23:10.651822835,143783.17753038058,79.30620660667773,0.3270906949352179,Весна,2,4,0.0157666293461756,0.0157666293461756,0.0472998880385268,681.1183877547891,0,0,43.0,"7,52ч",20.0,"0,82ч",24.0,"0,38ч",department,"Контактная система, увеличенное сопротивление",0
1,2025-04-10 21:41:15.398983428,Свердловская,CSH,"С-КАВ, ШЧ-18",2025,2024,99 days 20:37:55.726013826,143797.9287668971,14.751236516516656,0.327208480565371,Весна,2,4,0.0157666293461756,0.0157666293461756,0.0472998880385268,681.1183877547891,0,0,3.0,"6,88ч",3.0,"0,95ч",8.0,"0,48ч",department,Перегорание лампы линзового светофора,0
3,2025-04-10 22:34:36.639192246,Дальневосточная,CSH,"ОКТ, ИЧ-2 Ш",2025,2024,99 days 21:31:16.966222644,143851.2827703774,53.35400348031544,0.3273262661955241,Весна,2,4,0.0157666293461756,0.0157666293461756,0.0472998880385268,681.1183877547891,0,0,,,,,,,department,Нарушение монтажа стативов для размещения постовых устройств ЭЦ,0
2,2025-04-11 00:42:54.637975884,Западно-Сибирская,CSH,"В-СИБ, ШЧ-14 ТАКСИМО",2025,2024,99 days 23:39:34.965006282,143979.58275010472,128.2999797273078,0.3274440518256772,Весна,2,4,0.0157666293461756,0.0157666293461756,0.0472998880385268,681.1183877547891,0,0,0.0,,2.0,"0,37ч",70.0,"0,75ч",department,"Лампы, перегорание основной нити",0
2,2025-04-11 01:18:47.939779470,Октябрьская,CSH,"ОКТ, ШЧ-11",2025,2024,100 days 00:15:28.266809868,144015.4711134978,35.88836339308182,0.3275618374558304,Весна,2,4,0.0157666293461756,0.0157666293461756,0.0472998880385268,681.1183877547891,0,0,35.0,"7,67ч",20.0,"0,93ч",5.0,"0,38ч",department,"Жилы, обрыв",0
3,2025-04-11 04:54:22.561385370,Северо-Кавказская,CSH,"В-СИБ, ШЧ-11 КОРШУНИХА-АНГАРСКАЯ",2025,2024,100 days 03:51:02.888415768,144231.0481402628,215.57702676500776,0.3276796230859835,Весна,2,4,0.0157666293461756,0.0157666293461756,0.0472998880385268,681.1183877547891,0,0,,,,,,,department,"Контактная система, подгар контактов",0
3,2025-04-11 05:32:32.991030066,Забайкальская,CSH,"С-КАВ, ШЧ-18",2025,2024,100 days 04:29:13.318060464,144269.22196767438,38.17382741157781,0.3277974087161366,Весна,2,4,0.0157666293461756,0.0157666293461756,0.0472998880385268,681.1183877547891,0,0,,,,,,,department,"Срабатывание, несоответствие номинала",0
1,2025-04-11 05:42:19.294885014,Октябрьская,CSH,"ОКТ, ИЧ-2 Ш",2025,2024,100 days 04:38:59.621915412,144278.99369859017,9.771730915788794,0.3279151943462897,Весна,2,4,0.0157666293461756,0.0157666293461756,0.0472998880385268,681.1183877547891,0,0,56.0,"58,52ч",8.0,"1,38ч",69.0,"2,07ч",department,Обрыв жил сигнально-блокировочного металлического кабеля рельсовых цепей,0
3,2025-04-11 06:13:36.817288248,Свердловская,CSH,"ГОРЬК, ШЧ-3",2025,2024,100 days 05:10:17.144318646,144310.2857386441,31.292040053929668,0.3280329799764429,Весна,2,4,0.0157666293461756,0.0157666293461756,0.0472998880385268,681.1183877547891,0,0,,,,,,,department,Сбой АЛС с задержкой поезда,0
1,2025-04-11 09:25:48.921486726,Восточно-Сибирская,CSH,"ОКТ, ИЧ-2 Ш",2025,2024,100 days 08:22:29.248517124,144502.4874752854,192.20173664129103,0.328150765606596,Весна,2,4,0.0157666293461756,0.0157666293461756,0.0472998880385268,681.1183877547891,0,0,28.0,"1,03ч",3.0,"8,27ч",11.0,"0,2ч",department,"Лампы, перегорание основной нити",0
3,2025-04-11 09:50:15.000409169,Северо-Кавказская,CSH,"С-КАВ, ШЧ-18",2025,2024,100 days 08:46:55.327439567,144526.9221239928,24.434648707392626,0.3282685512367491,Весна,2,4,0.0157666293461756,0.0157666293461756,0.0472998880385268,681.1183877547891,0,0,,,,,,,department,Нарушение монтажа стативов для размещения постовых устройств ЭЦ,0
1,2025-04-11 11:58:43.803187152,Горьковская,CSH,"В-СИБ, ШЧ-11 КОРШУНИХА-АНГАРСКАЯ",2025,2024,100 days 10:55:24.130217550,144655.4021702925,128.48004629972274,0.3283863368669022,Весна,2,4,0.0157666293461756,0.0157666293461756,0.0472998880385268,681.1183877547891,0,0,31.0,"4,33ч",1.0,"0,98ч",8.0,"1,58ч",department,Нарушение контакта в монтаже в путевых ящиках для размещения аппаратуры рельсовых цепей,0
3,2025-04-11 14:13:52.348887492,Западно-Сибирская,CSH,"З-СИБ, ШЧ-7 (Р)",2025,2024,100 days 13:10:32.675917890,144790.5445986315,135.14242833899334,0.3285041224970553,Весна,2,4,0.0157666293461756,0.0157666293461756,0.0472998880385268,681.1183877547891,0,0,,,,,,,department,"Контактная система, увеличенное сопротивление",0
3,2025-04-11 14:41:12.787975590,Московская,CSH,"В-СИБ, ШЧ-14 ТАКСИМО",2025,2024,100 days 13:37:53.115005988,144817.88525009982,27.340651468315627,0.3286219081272085,Весна,2,4,0.0157666293461756,0.0157666293461756,0.0472998880385268,681.1183877547891,0,0,,,,,,,department,"Контактная система, увеличенное сопротивление",0
3,2025-04-11 14:46:43.596128562,Октябрьская,CSH,"ОКТ, ШЧ-12",2025,2024,100 days 13:43:23.923158960,144823.398719316,5.513469216180965,0.3287396937573616,Весна,2,4,0.0157666293461756,0.0157666293461756,0.0472998880385268,681.1183877547891,0,0,,,,,,,department,"Контактная система, увеличенное сопротивление",0
2,2025-04-11 16:08:30.331134846,Западно-Сибирская,CSH,"ГОРЬК, ШЧ-3",2025,2024,100 days 15:05:10.658165244,144905.1776360874,81.77891677140724,0.3288574793875147,Весна,2,4,0.0157666293461756,0.0157666293461756,0.0472998880385268,681.1183877547891,0,0,41.0,"15,6ч",26.0,"0,93ч",30.0,"0,25ч",department,"Лампы, перегорание основной нити",0
1,2025-04-11 16:32:10.765964394,Восточно-Сибирская,CSH,"В-СИБ, ШЧ-13 СЕВЕРОБАЙКАЛЬСК",2025,2024,100 days 15:28:51.092994792,144928.8515499132,23.67391382579808,0.3289752650176678,Весна,2,4,0.0157666293461756,0.0157666293461756,0.0472998880385268,681.1183877547891,0,0,27.0,"2,52ч",0.0,,8.0,"1,47ч",department,Неисправность,0
1,2025-04-11 18:09:03.698884224,Октябрьская,CSH,"С-КАВ, ШЧ-18",2025,2024,100 days 17:05:44.025914622,145025.7337652437,96.88221533049364,0.3290930506478209,Весна,2,4,0.0157666293461756,0.0157666293461756,0.0472998880385268,681.1183877547891,0,0,10.0,"0,78ч",25.0,"1,87ч",17.0,"0,15ч",department,Нарушение монтажа шкафов для размещения устройств АБ,0
1,2025-04-11 18:46:08.285596277,Забайкальская,CSH,"ОКТ, ИЧ-2 Ш",2025,2024,100 days 17:42:48.612626675,145062.8102104446,37.07644520088797,0.3292108362779741,Весна,2,4,0.0157666293461756,0.0157666293461756,0.0472998880385268,681.1183877547891,0,0,118.0,"3,02ч",9.0,"5,3ч",2.0,"1,02ч",department,"Жилы, внутренний обрыв",0
1,2025-04-11 19:28:15.546601332,Дальневосточная,CSH,"ОКТ, ИЧ-2 Ш",2025,2024,100 days 18:24:55.873631730,145104.9312271955,42.12101675092708,0.3293286219081272,Весна,2,4,0.0157666293461756,0.0157666293461756,0.0472998880385268,681.1183877547891,0,0,19.0,"5,27ч",10.0,"6,65ч",37.0,"0,3ч",department,"Срабатывание, воздействие тягового тока",0
3,2025-04-11 21:03:41.576697954,Октябрьская,CSH,"В-СИБ, ШЧ-14 ТАКСИМО",2025,2024,100 days 20:00:21.903728352,145200.3650621392,95.43383494368754,0.3294464075382803,Весна,2,4,0.0157666293461756,0.0157666293461756,0.0472998880385268,681.1183877547891,0,0,,,,,,,department,Нарушение контакта в монтаже в путевых ящиках для размещения аппаратуры рельсовых цепей,0
2,2025-04-11 21:34:15.278365596,Горьковская,CSH,"В-СИБ, ШЧ-11 КОРШУНИХА-АНГАРСКАЯ",2025,2024,100 days 20:30:55.605395994,145230.9267565999,30.56169446068816,0.3295641931684334,Весна,2,4,0.0157666293461756,0.0157666293461756,0.0472998880385268,681.1183877547891,0,0,14.0,"6,08ч",9.0,"4,65ч",24.0,"0,18ч",department,"Срабатывание, воздействие тягового тока",0
3,2025-04-11 22:11:23.092616154,Горьковская,CSH,"В-СИБ, ШЧ-11 КОРШУНИХА-АНГАРСКАЯ",2025,2024,100 days 21:08:03.419646552,145268.0569941092,37.13023750932189,0.3296819787985866,Весна,2,4,0.0157666293461756,0.0157666293461756,0.0472998880385268,681.1183877547891,0,0,,,,,,,department,"Срабатывание, коммутационные перенапряжения",0
3,2025-04-11 22:41:18.949619928,Восточно-Сибирская,CSH,"ЗАБ, ШЧ-9",2025,2024,100 days 21:37:59.276650326,145297.9879441721,29.93095006290241,0.3297997644287397,Весна,2,4,0.0157666293461756,0.0157666293461756,0.0472998880385268,681.1183877547891,0,0,,,,,,,department,"Срабатывание, воздействие тягового тока",0
2,2025-04-11 23:10:21.197491758,Октябрьская,CSH,"ГОРЬК, ШЧ-6 (Р)",2025,2024,100 days 22:07:01.524522156,145327.02540870258,29.03746453046915,0.3299175500588928,Весна,2,4,0.0157666293461756,0.0157666293461756,0.0472998880385268,681.1183877547891,0,0,41.0,"5,57ч",5.0,"1,13ч",70.0,"4,07ч",department,Обрыв монтажного провода,0
3,2025-04-11 23:57:41.761217682,Западно-Сибирская,CSH,"С-КАВ, ШЧ-18",2025,2024,100 days 22:54:22.088248080,145374.368137468,47.34272876541945,0.3300353356890459,Весна,2,4,0.0157666293461756,0.0157666293461756,0.0472998880385268,681.1183877547891,0,0,,,,,,,department,Неисправность,0
1,2025-04-12 01:42:37.713269502,Восточно-Сибирская,CSH,"В-СИБ, ШЧ-11 КОРШУНИХА-АНГАРСКАЯ",2025,2024,101 days 00:39:18.040299900,145479.300671665,104.93253419699612,0.330153121319199,Весна,2,4,0.0157666293461756,0.0157666293461756,0.0472998880385268,681.1183877547891,0,0,30.0,"1,3ч",14.0,"1,9ч",0.0,,department,"Срабатывание, коммутационные перенапряжения",0
1,2025-04-12 02:11:06.590560560,Восточно-Сибирская,CSH,"ОКТ, ИЧ-2 Ш",2025,2024,101 days 01:07:46.917590958,145507.7819598493,28.48128818429541,0.3302709069493522,Весна,2,4,0.0157666293461756,0.0157666293461756,0.0472998880385268,681.1183877547891,0,0,30.0,"21,7ч",5.0,"0,87ч",1.0,"2,97ч",department,Нарушение монтажа шкафов для размещения устройств АБ,0
3,2025-04-12 02:58:13.596937830,Восточно-Сибирская,CSH,"В-СИБ, ШЧ-11 КОРШУНИХА-АНГАРСКАЯ",2025,2024,101 days 01:54:53.923968228,145554.8987328038,47.11677295449772,0.3303886925795053,Весна,2,4,0.0157666293461756,0.0157666293461756,0.0472998880385268,681.1183877547891,0,0,,,,,,,department,Обрыв жил сигнально-блокировочного металлического кабеля рельсовых цепей,0
2,2025-04-12 04:08:41.015680458,Восточно-Сибирская,CSH,"С-КАВ, ШЧ-18",2025,2024,101 days 03:05:21.342710856,145625.3557118476,70.45697904381086,0.3305064782096584,Весна,2,4,0.0157666293461756,0.0157666293461756,0.0472998880385268,681.1183877547891,0,0,27.0,"14,92ч",3.0,"1,32ч",1.0,"0,3ч",department,Обрыв монтажного провода,0
2,2025-04-12 04:28:35.728199568,Московская,CSH,"С-КАВ, ШЧ-18",2025,2024,101 days 03:25:16.055229966,145645.2675871661,19.911875318503007,0.3306242638398115,Весна,2,4,0.0157666293461756,0.0157666293461756,0.0472998880385268,681.1183877547891,0,0,32.0,"5,22ч",3.0,"0,48ч",10.0,"0,78ч",department,"Срабатывание, коммутационные перенапряжения",0
1,2025-04-12 04:49:12.781787502,Забайкальская,CSH,"В-СИБ, ШЧ-11 КОРШУНИХА-АНГАРСКАЯ",2025,2024,101 days 03:45:53.108817900,145665.88514696498,20.617559798876755,0.3307420494699646,Весна,2,4,0.0157666293461756,0.0157666293461756,0.0472998880385268,681.1183877547891,0,0,17.0,"5,68ч",9.0,"0,83ч",7.0,"0,35ч",department,"Контактная система, увеличенное сопротивление",0
3,2025-04-12 07:41:02.840191866,Северо-Кавказская,CSH,"В-СИБ, ШЧ-14 ТАКСИМО",2025,2024,101 days 06:37:43.167222264,145837.7194537044,171.8343067394162,0.3308598351001178,Весна,2,4,0.0157666293461756,0.0157666293461756,0.0472998880385268,681.1183877547891,0,0,,,,,,,department,"Срабатывание, воздействие тягового тока",0
2,2025-04-12 09:02:35.462997090,Горьковская,CSH,"ОКТ, ШЧ-19",2025,2024,101 days 07:59:15.790027488,145919.2631671248,81.54371342039667,0.3309776207302709,Весна,2,4,0.0157666293461756,0.0157666293461756,0.0472998880385268,681.1183877547891,0,0,10.0,"0,22ч",8.0,"1,73ч",30.0,"0,92ч",department,Перегорание лампы линзового светофора,0
1,2025-04-12 09:57:11.335702884,Свердловская,CSH,"В-СИБ, ШЧ-11 КОРШУНИХА-АНГАРСКАЯ",2025,2024,101 days 08:53:51.662733282,145973.86104555472,54.59787842992228,0.331095406360424,Весна,2,4,0.0157666293461756,0.0157666293461756,0.0472998880385268,681.1183877547891,0,0,43.0,"12,9ч",16.0,"5,08ч",24.0,"8,45ч",department,"Лампы, перегорание основной нити",0
3,2025-04-12 11:03:21.730756710,Северо-Кавказская,CSH,"З-СИБ, ШЧ-7 (Р)",2025,2024,101 days 10:00:02.057787108,146040.03429645178,66.17325089705992,0.3312131919905771,Весна,2,4,0.0157666293461756,0.0157666293461756,0.0472998880385268,681.1183877547891,0,0,,,,,,,department,Нарушение монтажа стативов для размещения постовых устройств ЭЦ,0
2,2025-04-12 11:05:14.896014444,Дальневосточная,CSH,"ОКТ, ШЧ-11",2025,2024,101 days 10:01:55.223044842,146041.9203840807,1.886087628925452,0.3313309776207302,Весна,2,4,0.0157666293461756,0.0157666293461756,0.0472998880385268,681.1183877547891,0,0,16.0,"7,1ч",5.0,"6,07ч",69.0,"0,32ч",department,Обрыв монтажного провода,0
3,2025-04-12 12:06:18.092106372,Восточно-Сибирская,CSH,"ГОРЬК, ШЧ-6 (Р)",2025,2024,101 days 11:02:58.419136770,146102.9736522795,61.05326819879701,0.3314487632508834,Весна,2,4,0.0157666293461756,0.0157666293461756,0.0472998880385268,681.1183877547891,0,0,,,,,,,department,Обрыв жил сигнально-блокировочного металлического кабеля рельсовых цепей,0
2,2025-04-12 12:51:28.936921692,Дальневосточная,CSH,"С-КАВ, ШЧ-18",2025,2024,101 days 11:48:09.263952090,146148.15439920148,45.180746921978425,0.3315665488810365,Весна,2,4,0.0157666293461756,0.0157666293461756,0.0472998880385268,681.1183877547891,0,0,24.0,"16,42ч",6.0,"1,88ч",24.0,"0,33ч",department,Обрыв жил сигнально-блокировочного металлического кабеля рельсовых цепей,0
3,2025-04-12 13:41:31.887708840,Октябрьская,CSH,"ГОРЬК, ШЧ-3",2025,2024,101 days 12:38:12.214739238,146198.2035789873,50.04917978582671,0.3316843345111896,Весна,2,4,0.0157666293461756,0.0157666293461756,0.0472998880385268,681.1183877547891,0,0,,,,,,,department,Нарушение монтажа стативов для размещения постовых устройств ЭЦ,0
3,2025-04-12 14:09:46.811438976,Западно-Сибирская,CSH,"Д-ВОСТ, ШЧ-14 (Э)",2025,2024,101 days 13:06:27.138469374,146226.4523078229,28.248728835606016,0.3318021201413427,Весна,2,4,0.0157666293461756,0.0157666293461756,0.0472998880385268,681.1183877547891,0,0,,,,,,,department,"Нарушение контакта в штепсельных розетках, неисправность контактных губок",0
3,2025-04-12 14:15:10.222186368,Горьковская,CSH,"Д-ВОСТ, ШЧ-14 ДВОСТ",2025,2024,101 days 13:11:50.549216766,146231.8424869461,5.390179123176495,0.3319199057714959,Весна,2,4,0.0157666293461756,0.0157666293461756,0.0472998880385268,681.1183877547891,0,0,,,,,,,department,"Жилы, внутренний обрыв",0
1,2025-04-12 14:28:47.842965816,Северо-Кавказская,CSH,"ЗАБ, ШЧ-9",2025,2024,101 days 13:25:28.169996214,146245.46949993688,13.627012990793446,0.332037691401649,Весна,2,4,0.0157666293461756,0.0157666293461756,0.0472998880385268,681.1183877547891,0,0,2.0,"12,25ч",0.0,,4.0,"0,32ч",department,"Лампы, перегорание основной нити",0
1,2025-04-12 17:39:45.226170882,Восточно-Сибирская,CSH,"ОКТ, ШЧ-11",2025,2024,101 days 16:36:25.553201280,146436.425886688,190.95638675111687,0.3321554770318021,Весна,2,4,0.0157666293461756,0.0157666293461756,0.0472998880385268,681.1183877547891,0,0,8.0,"3,9ч",20.0,"0,68ч",16.0,"0,93ч",department,Нарушение контакта в монтаже в путевых ящиках для размещения аппаратуры рельсовых цепей,0
2,2025-04-12 18:13:04.757044614,Западно-Сибирская,CSH,"ОКТ, ИЧ-2 Ш",2025,2024,101 days 17:09:45.084075012,146469.7514012502,33.32551456219517,0.3322732626619552,Весна,2,4,0.0157666293461756,0.0157666293461756,0.0472998880385268,681.1183877547891,0,0,30.0,"15,27ч",6.0,"0,35ч",8.0,"0,52ч",department,"Срабатывание, несоответствие номинала",0
1,2025-04-12 18:52:57.048624306,Октябрьская,CSH,"В-СИБ, ШЧ-11 КОРШУНИХА-АНГАРСКАЯ",2025,2024,101 days 17:49:37.375654704,146509.62292757843,39.87152632823563,0.3323910482921083,Весна,2,4,0.0157666293461756,0.0157666293461756,0.0472998880385268,681.1183877547891,0,0,27.0,"15,5ч",2.0,"0,35ч",18.0,"0,83ч",department,"Лампы, перегорание основной нити",0
2,2025-04-12 18:56:23.115930564,Красноярская,CSH,"В-СИБ, ШЧ-14 ТАКСИМО",2025,2024,101 days 17:53:03.442960962,146513.05738268272,3.434455104288645,0.3325088339222615,Весна,2,4,0.0157666293461756,0.0157666293461756,0.0472998880385268,681.1183877547891,0,0,11.0,"7,98ч",20.0,"1,42ч",4.0,"0,6ч",department,"Жилы, обрыв",0
3,2025-04-12 18:58:48.828844578,Свердловская,CSH,"З-СИБ, ШЧ-7 (Р)",2025,2024,101 days 17:55:29.155874976,146515.48593124963,2.42854856690974,0.3326266195524146,Весна,2,4,0.0157666293461756,0.0157666293461756,0.0472998880385268,681.1183877547891,0,0,,,,,,,department,"Срабатывание, воздействие тягового тока",0
3,2025-04-12 20:18:54.991461378,Октябрьская,CSH,"В-СИБ, ШЧ-2 НИЖНЕУДИНСК",2025,2024,101 days 19:15:35.318491776,146595.58864152958,80.10271027995623,0.3327444051825677,Весна,2,4,0.0157666293461756,0.0157666293461756,0.0472998880385268,681.1183877547891,0,0,,,,,,,department,Нарушение монтажа шкафов для размещения устройств АБ,0
2,2025-04-12 21:07:54.346320168,Забайкальская,CSH,"В-СИБ, ШЧ-11 КОРШУНИХА-АНГАРСКАЯ",2025,2024,101 days 20:04:34.673350566,146644.5778891761,48.98924764650292,0.3328621908127208,Весна,2,4,0.0157666293461756,0.0157666293461756,0.0472998880385268,681.1183877547891,0,0,19.0,"2,55ч",25.0,"1,8ч",24.0,"0,45ч",department,Перегорание лампы линзового светофора,0
1,2025-04-12 21:52:58.966964118,Западно-Сибирская,CSH,"ОКТ, ШЧ-12",2025,2024,101 days 20:49:39.293994516,146689.6548999086,45.07701073252247,0.3329799764428739,Весна,2,4,0.0157666293461756,0.0157666293461756,0.0472998880385268,681.1183877547891,0,0,43.0,"9,98ч",20.0,"1,28ч",25.0,"0,3ч",department,"Лампы, перегорание основной нити",0
2,2025-04-12 22:10:39.015519114,Московская,CSH,"С-КАВ, ШЧ-18",2025,2024,101 days 21:07:19.342549512,146707.3223758252,17.667475916590774,0.3330977620730271,Весна,2,4,0.0157666293461756,0.0157666293461756,0.0472998880385268,681.1183877547891,0,0,12.0,"3,62ч",15.0,"2,07ч",2.0,"1,47ч",department,"Жилы, внутренний обрыв",0
2,2025-04-12 23:37:15.489635249,Дальневосточная,CSH,"ОКТ, ШЧ-11",2025,2024,101 days 22:33:55.816665647,146793.93027776078,86.60790193558205,0.3332155477031802,Весна,2,4,0.0157666293461756,0.0157666293461756,0.0472998880385268,681.1183877547891,0,0,34.0,"4,82ч",5.0,"1,4ч",1.0,"2,53ч",department,Перегорание лампы линзового светофора,0
2,2025-04-12 23:48:56.491318392,Восточно-Сибирская,CSH,"ГОРЬК, ШЧ-3",2025,2024,101 days 22:45:36.818348790,146805.6136391465,11.683361385716124,0.3333333333333333,Весна,2,4,0.0157666293461756,0.0157666293461756,0.0472998880385268,681.1183877547891,0,0,23.0,"1,48ч",1.0,"4,13ч",69.0,"3,45ч",department,Обрыв монтажного провода,0
3,2025-04-13 00:02:18.084860880,Октябрьская,CSH,"В-СИБ, ШЧ-14 ТАКСИМО",2025,2024,101 days 22:58:58.411891278,146818.9735315213,13.359892374806805,0.3334511189634864,Весна,2,4,0.0157666293461756,0.0157666293461756,0.0472998880385268,681.1183877547891,0,0,,,,,,,department,Сбой АЛС с задержкой поезда,0
1,2025-04-13 00:41:28.006960752,Красноярская,CSH,"ОКТ, ШЧ-19",2025,2024,101 days 23:38:08.333991150,146858.1388998525,39.1653683311888,0.3335689045936396,Весна,2,4,0.0157666293461756,0.0157666293461756,0.0472998880385268,681.1183877547891,0,0,27.0,"4,07ч",4.0,"1,33ч",16.0,"2,97ч",department,"Нарушение контакта в штепсельных розетках, неисправность контактных губок",0
3,2025-04-13 01:02:51.468440628,Восточно-Сибирская,CSH,"З-СИБ, ШЧ-7 (Р)",2025,2024,101 days 23:59:31.795471026,146879.5299245171,21.39102466459736,0.3336866902237927,Весна,2,4,0.0157666293461756,0.0157666293461756,0.0472998880385268,681.1183877547891,0,0,,,,,,,department,"Жилы, внутренний обрыв",0
3,2025-04-13 01:20:53.393116926,Свердловская,CSH,"З-СИБ, ШЧ-7 (Р)",2025,2024,102 days 00:17:33.720147324,146897.5620024554,18.032077938318253,0.3338044758539458,Весна,2,4,0.0157666293461756,0.0157666293461756,0.0472998880385268,681.1183877547891,0,0,,,,,,,department,"Жилы, обрыв",0
3,2025-04-13 02:26:37.065967452,Московская,CSH,"В-СИБ, ШЧ-13 СЕВЕРОБАЙКАЛЬСК",2025,2024,102 days 01:23:17.392997850,146963.2898832975,65.7278808420815,0.3339222614840989,Весна,2,4,0.0157666293461756,0.0157666293461756,0.0472998880385268,681.1183877547891,0,0,,,,,,,department,"Контактная система, увеличенное сопротивление контакта",0
2,2025-04-13 03:33:22.750547280,Северо-Кавказская,CSH,"В-СИБ, ШЧ-14 ТАКСИМО",2025,2024,102 days 02:30:03.077577678,147030.05129296132,66.76140966382809,0.334040047114252,Весна,2,4,0.0157666293461756,0.0157666293461756,0.0472998880385268,681.1183877547891,0,0,27.0,"4,83ч",26.0,"2,08ч",1.0,"0,85ч",department,Нарушение монтажа стативов для размещения постовых устройств ЭЦ,0
3,2025-04-13 05:23:45.143196012,Горьковская,CSH,"ОКТ, ШЧ-12",2025,2024,102 days 04:20:25.470226410,147140.4245037735,110.37321081219125,0.3341578327444052,Весна,2,4,0.0157666293461756,0.0157666293461756,0.0472998880385268,681.1183877547891,0,0,,,,,,,department,Обрыв жил сигнально-блокировочного металлического кабеля рельсовых цепей,0
3,2025-04-13 05:58:03.100673196,Свердловская,CSH,"З-СИБ, ШЧ-7 (Р)",2025,2024,102 days 04:54:43.427703594,147174.72379505992,34.29929128641379,0.3342756183745583,Весна,2,4,0.0157666293461756,0.0157666293461756,0.0472998880385268,681.1183877547891,0,0,,,,,,,department,Сбой АЛС с задержкой поезда,0
3,2025-04-13 06:02:51.913866402,Октябрьская,CSH,"В-СИБ, ШЧ-2 НИЖНЕУДИНСК",2025,2024,102 days 04:59:32.240896800,147179.53734828002,4.813553220097674,0.3343934040047114,Весна,2,4,0.0157666293461756,0.0157666293461756,0.0472998880385268,681.1183877547891,0,0,,,,,,,department,Нарушение монтажа стативов для размещения постовых устройств ЭЦ,0
3,2025-04-13 06:23:08.708545026,Свердловская,CSH,"ГОРЬК, ШЧ-6 (Р)",2025,2024,102 days 05:19:49.035575424,147199.8172595904,20.27991131038289,0.3345111896348645,Весна,2,4,0.0157666293461756,0.0157666293461756,0.0472998880385268,681.1183877547891,0,0,,,,,,,department,Сбой АЛС с задержкой поезда,0
1,2025-04-13 10:31:16.974578376,Забайкальская,CSH,"ОКТ, ШЧ-12",2025,2024,102 days 09:27:57.301608774,147447.9550268129,248.13776722250623,0.3346289752650176,Весна,2,4,0.0157666293461756,0.0157666293461756,0.0472998880385268,681.1183877547891,0,0,12.0,"21,15ч",26.0,"0,28ч",5.0,"0,52ч",department,"Лампы, перегорание основной нити",0
2,2025-04-13 11:28:48.494711394,Октябрьская,CSH,"ОКТ, ШЧ-11",2025,2024,102 days 10:25:28.821741792,147505.4803623632,57.52533555027912,0.3347467608951708,Весна,2,4,0.0157666293461756,0.0157666293461756,0.0472998880385268,681.1183877547891,0,0,32.0,"3,82ч",1.0,"1,87ч",8.0,"1,32ч",department,"Срабатывание, несоответствие номинала",0
