CATEGORY,START_TIME,ROAD,DEPARTMENT,RESPONSIBILITY,YEAR,SOURCE_YEAR,DELTA_TIME,DELTA_MINUTES,TIME_DIFF,INDEX,SEASON,SEASON_INDEX,MONTH,LAMBDA_DYNAMIC,LAMBDA0,LAMBDA1,LAMBDA_MONTH,SPIKE_FLAG,TRANSITION_FLAG,FREIGHT_COUNT,FREIGHT_TIMEOUT,PASSENGER_COUNT,PASSENGER_TIMEOUT,COMMUTER_COUNT,COMMUTER_TIMEOUT,ENTITY_TYPE,REASON
2,2025-03-19 22:59:30.008434487,Южно-Уральская,CSH,"Ю-УР, ШЧ-4 (Э)",2025,2024,77 days 21:58:51.017677175,112198.85029461958,742.0350493561709,0.2028169014084507,Весна,2,3,0.0006851635733915,0.0006851635733915,0.0020554907201745,29.59906637051538,0,0,56,"0,35ч",15,"1,92ч",0,,road,Тонкий гребень колеса грузового вагона
3,2025-03-21 18:21:35.174707800,Южно-Уральская,CSH,"Ю-УР, ШЧ-8 (Э)",2025,2024,79 days 17:20:56.183950488,114800.9363991748,2602.08610455523,0.2056338028169014,Весна,2,3,0.0006851635733915,0.0006851635733915,0.0020554907201745,29.59906637051538,0,0,,,,,,,road,Тонкий гребень колеса грузового вагона
3,2025-03-22 11:27:29.786842752,Южно-Уральская,CSH,"Ю-УР, ШЧ-4 (Э)",2025,2024,80 days 10:26:50.796085440,115826.846601424,1025.910202249186,0.2084507042253521,Весна,2,3,0.0006851635733915,0.0006851635733915,0.0020554907201745,29.59906637051538,0,0,,,,,,,road,"Лампы, перегорание основной нити"
1,2025-03-23 13:15:01.444008342,Южно-Уральская,CSH,"Ю-УР, ВЧДЭ-1 ЧЕЛЯБИНСК",2025,2024,81 days 12:14:22.453251030,117374.3742208505,1547.5276194265025,0.2112676056338028,Весна,2,3,0.0006851635733915,0.0006851635733915,0.0020554907201745,29.59906637051538,0,0,56,"16,2ч",16,"0,97ч",4,"2,22ч",road,Тонкий гребень колеса грузового вагона
1,2025-03-24 11:21:35.125398348,Южно-Уральская,CV,"Ю-УР, ШЧ-8 (Э)",2025,2024,82 days 10:20:56.134641036,118700.9355773506,1326.5613565001113,0.2140845070422535,Весна,2,3,0.0006851635733915,0.0006851635733915,0.0020554907201745,29.59906637051538,0,0,21,"1,02ч",3,"1,83ч",31,"0,65ч",road,Тонкий гребень колеса грузового вагона
3,2025-03-25 12:05:17.174306759,Южно-Уральская,CSH,"Ю-УР, ШЧ-13 (Р)",2025,2024,83 days 11:04:38.183549447,120184.63639249078,1483.7008151401678,0.2169014084507042,Весна,2,3,0.0006851635733915,0.0006851635733915,0.0020554907201745,29.59906637051538,0,0,,,,,,,road,Тонкий гребень колеса грузового вагона
1,2025-03-25 18:26:56.216006430,Южно-Уральская,CV,"Ю-УР, ШЧ-4 (Э)",2025,2024,83 days 17:26:17.225249118,120566.2870874853,381.6506949945178,0.2197183098591549,Весна,2,3,0.0006851635733915,0.0006851635733915,0.0020554907201745,29.59906637051538,0,0,16,"10,52ч",10,"2,93ч",12,"1,48ч",road,Неравномерный прокат по кругу катания колеса грузового вагона выше нормы
2,2025-03-26 05:48:55.245149760,Южно-Уральская,CV,"Ю-УР, ШЧ-8 (Э)",2025,2024,84 days 04:48:16.254392448,121248.2709065408,681.983819055502,0.2225352112676056,Весна,2,3,0.0006851635733915,0.0006851635733915,0.0020554907201745,29.59906637051538,0,0,0,,7,"2,85ч",15,"0,85ч",road,Тонкий гребень колеса грузового вагона
2,2025-03-26 07:04:45.039152808,Южно-Уральская,CV,"Ю-УР, ШЧ-13 (Р)",2025,2024,84 days 06:04:06.048395496,121324.1008065916,75.82990005079773,0.2253521126760563,Весна,2,3,0.0006851635733915,0.0006851635733915,0.0020554907201745,29.59906637051538,0,0,21,"2,93ч",1,"1,23ч",70,"0,67ч",road,Тонкий гребень колеса грузового вагона
1,2025-03-27 04:37:39.222055920,Южно-Уральская,CV,"Ю-УР, ШЧ-10 (Р)",2025,2024,85 days 03:37:00.231298608,122617.0038549768,1292.9030483851966,0.228169014084507,Весна,2,3,0.0006851635733915,0.0006851635733915,0.0020554907201745,29.59906637051538,0,0,18,"5,8ч",5,"0,7ч",69,"1,7ч",road,Тонкий гребень колеса грузового вагона
3,2025-03-27 19:34:58.674728904,Южно-Уральская,CSH,"Ю-УР, ШЧ-10 (Р)",2025,2024,85 days 18:34:19.683971592,123514.3280661932,897.3242112164153,0.2309859154929577,Весна,2,3,0.0006851635733915,0.0006851635733915,0.0020554907201745,29.59906637051538,0,0,,,,,,,road,Тонкий гребень колеса грузового вагона
1,2025-03-29 06:22:13.420966950,Южно-Уральская,CSH,"Ю-УР, ШЧ-10 (Р)",2025,2024,87 days 05:21:34.430209638,125601.57383682729,2087.2457706340792,0.2338028169014084,Весна,2,3,0.0006851635733915,0.0006851635733915,0.0020554907201745,29.59906637051538,0,0,16,"15,62ч",6,"0,37ч",1,"1,58ч",road,Тонкий гребень колеса грузового вагона
3,2025-03-29 11:59:35.620311018,Южно-Уральская,CSH,"Ю-УР, ШЧ-8 (Э)",2025,2024,87 days 10:58:56.629553706,125938.94382589513,337.3699890678254,0.2366197183098591,Весна,2,3,0.0006851635733915,0.0006851635733915,0.0020554907201745,29.59906637051538,0,0,,,,,,,road,Тонкий гребень колеса грузового вагона
1,2025-03-30 01:57:33.423414198,Южно-Уральская,CV,"Ю-УР, ВЧДЭ-1 ЧЕЛЯБИНСК",2025,2024,88 days 00:56:54.432656886,126776.9072109481,837.9633850529935,0.2394366197183098,Весна,2,3,0.0006851635733915,0.0006851635733915,0.0020554907201745,29.59906637051538,0,0,37,"5,62ч",0,,70,"0,58ч",road,Тонкий гребень колеса грузового вагона
2,2025-03-30 06:48:31.480843409,Южно-Уральская,CSH,"Ю-УР, ШЧ-8 (Э)",2025,2024,88 days 05:47:52.490086097,127067.87483476828,290.96762382017914,0.2422535211267605,Весна,2,3,0.0006851635733915,0.0006851635733915,0.0020554907201745,29.59906637051538,0,0,0,,14,"2,77ч",22,"1,08ч",road,Тонкий гребень колеса грузового вагона
1,2025-03-30 22:22:10.418769582,Южно-Уральская,CV,"Ю-УР, ШЧ-13 (Р)",2025,2024,88 days 21:21:31.428012270,128001.5238002045,933.6489654362084,0.2450704225352112,Весна,2,3,0.0010195096075761,0.0006851635733915,0.0020554907201745,29.59906637051538,0,1,23,"15,62ч",4,"0,72ч",37,"1,22ч",road,Тонкий гребень колеса грузового вагона
2,2025-03-31 20:31:10.359221298,Южно-Уральская,CV,"Ю-УР, ШЧ-13 (Р)",2025,2024,89 days 19:30:31.368463986,129330.5228077331,1328.999007528604,0.2478873239436619,Весна,2,3,0.001417663838177,0.0006851635733915,0.0020554907201745,29.59906637051538,0,1,118,"14,13ч",8,"1,45ч",0,,road,Тонкий гребень колеса грузового вагона
2,2025-04-01 12:07:35.352459096,Южно-Уральская,CSH,"Ю-УР, ШЧ-4 (Э)",2025,2024,90 days 11:06:56.361701784,130266.9393616964,936.416553963296,0.2507042253521127,Весна,2,4,0.0015485178079776,0.0006851635733915,0.0020554907201745,29.59906637051538,0,1,31,"24,45ч",16,"0,17ч",0,,road,Тонкий гребень колеса грузового вагона
1,2025-04-02 11:31:36.406407420,Южно-Уральская,CSH,"Ю-УР, ВЧДЭ-1 ЧЕЛЯБИНСК",2025,2024,91 days 10:30:57.415650108,131670.9569275018,1404.0175658054068,0.2535211267605634,Весна,2,4,0.0020554907201745,0.0006851635733915,0.0020554907201745,29.59906637051538,1,0,15,"10,07ч",3,"3,17ч",4,"0,88ч",road,Неравномерный прокат по кругу катания колеса грузового вагона выше нормы
2,2025-04-03 16:26:22.643561808,Южно-Уральская,CSH,"Ю-УР, ШЧ-4 (Э)",2025,2024,92 days 15:25:43.652804496,133405.7275467416,1734.7706192398036,0.2563380281690141,Весна,2,4,0.0020554907201745,0.0006851635733915,0.0020554907201745,29.59906637051538,1,0,13,"12,67ч",26,"1,87ч",15,"1,07ч",road,Тонкий гребень колеса грузового вагона
2,2025-04-04 04:25:41.919988854,Южно-Уральская,CSH,"Ю-УР, ВЧДЭ-1 ЧЕЛЯБИНСК",2025,2024,93 days 03:25:02.929231542,134125.0488205257,719.321273784095,0.2591549295774648,Весна,2,4,0.0020554907201745,0.0006851635733915,0.0020554907201745,29.59906637051538,1,0,15,"2,6ч",8,"3,97ч",31,"0,58ч",road,Тонкий гребень колеса грузового вагона
3,2025-04-04 07:10:08.233338186,Южно-Уральская,CSH,"Ю-УР, ШЧ-4 (Э)",2025,2024,93 days 06:09:29.242580874,134289.4873763479,164.43855582221295,0.2619718309859155,Весна,2,4,0.0020554907201745,0.0006851635733915,0.0020554907201745,29.59906637051538,1,0,,,,,,,road,Выщербина на ободе колеса грузового вагона
1,2025-04-04 09:10:33.219157608,Южно-Уральская,CV,"Ю-УР, ШЧ-13 (Р)",2025,2024,93 days 08:09:54.228400296,134409.9038066716,120.41643032367574,0.2647887323943662,Весна,2,4,0.0020554907201745,0.0006851635733915,0.0020554907201745,29.59906637051538,1,0,14,"6,23ч",25,"4,87ч",70,"1,92ч",road,Тонкий гребень колеса грузового вагона
2,2025-04-04 13:59:14.355974802,Южно-Уральская,CV,"Ю-УР, ШЧ-8 (Э)",2025,2024,93 days 12:58:35.365217490,134698.5894202915,288.68561361992033,0.2676056338028169,Весна,2,4,0.0020554907201745,0.0006851635733915,0.0020554907201745,29.59906637051538,1,0,38,"18,58ч",6,"2,08ч",22,"0,82ч",road,Тонкий гребень колеса грузового вагона
1,2025-04-06 07:18:50.422063512,Южно-Уральская,CSH,"Ю-УР, ШЧ-13 (Р)",2025,2024,95 days 06:18:11.431306200,137178.19052177,2479.601101478504,0.2704225352112676,Весна,2,4,0.0020554907201745,0.0006851635733915,0.0020554907201745,29.59906637051538,1,0,35,"1,22ч",1,"1,8ч",31,"18,77ч",road,Неравномерный прокат по кругу катания колеса грузового вагона выше нормы
2,2025-04-06 11:37:44.378841558,Южно-Уральская,CV,"Ю-УР, ШЧ-4 (Э)",2025,2024,95 days 10:37:05.388084246,137437.0898014041,258.8992796340899,0.2732394366197183,Весна,2,4,0.0020554907201745,0.0006851635733915,0.0020554907201745,29.59906637051538,1,0,12,"7,77ч",9,"1,58ч",26,"0,6ч",road,Тонкий гребень колеса грузового вагона
3,2025-04-06 13:25:43.991904456,Южно-Уральская,CSH,"Ю-УР, ШЧ-4 (Э)",2025,2024,95 days 12:25:05.001147144,137545.0833524524,107.99355104830464,0.276056338028169,Весна,2,4,0.0020554907201745,0.0006851635733915,0.0020554907201745,29.59906637051538,1,0,,,,,,,road,Перегорание лампы линзового светофора
2,2025-04-07 12:51:00.944506589,Южно-Уральская,CSH,"Ю-УР, ШЧ-4 (Э)",2025,2024,96 days 11:50:21.953749277,138950.36589582128,1405.2825433688704,0.2788732394366197,Весна,2,4,0.0020554907201745,0.0006851635733915,0.0020554907201745,29.59906637051538,1,0,76,"4,92ч",13,"0,48ч",37,"0,65ч",road,Тонкий гребень колеса грузового вагона
1,2025-04-07 16:48:14.823589392,Южно-Уральская,CSH,"Ю-УР, ШЧ-13 (Р)",2025,2024,96 days 15:47:35.832832080,139187.597213868,237.2313180467172,0.2816901408450704,Весна,2,4,0.0020554907201745,0.0006851635733915,0.0020554907201745,29.59906637051538,1,0,22,"3,55ч",1,"2,43ч",4,"0,4ч",road,Выщербина на ободе колеса грузового вагона
2,2025-04-08 02:19:26.547172092,Южно-Уральская,CSH,"Ю-УР, ВЧДЭ-1 ЧЕЛЯБИНСК",2025,2024,97 days 01:18:47.556414780,139758.792606913,571.1953930449963,0.2845070422535211,Весна,2,4,0.0020554907201745,0.0006851635733915,0.0020554907201745,29.59906637051538,1,0,3,"5,18ч",7,"1,03ч",0,,road,Тонкий гребень колеса грузового вагона
1,2025-04-08 14:54:26.411972076,Южно-Уральская,CV,"Ю-УР, ШЧ-8 (Э)",2025,2024,97 days 13:53:47.421214764,140513.7903535794,754.9977466663986,0.2873239436619718,Весна,2,4,0.0020554907201745,0.0006851635733915,0.0020554907201745,29.59906637051538,1,0,76,"3,17ч",8,"4,05ч",13,"0,17ч",road,Тонкий гребень колеса грузового вагона
1,2025-04-09 05:55:41.177347314,Южно-Уральская,CV,"Ю-УР, ВЧДЭ-1 ЧЕЛЯБИНСК",2025,2024,98 days 04:55:02.186590002,141415.03644316673,901.2460895873372,0.2901408450704225,Весна,2,4,0.0020554907201745,0.0006851635733915,0.0020554907201745,29.59906637051538,1,0,34,"6,32ч",4,"2,77ч",25,"0,92ч",road,Тонкий гребень колеса грузового вагона
2,2025-04-09 19:53:24.710804748,Южно-Уральская,CSH,"Ю-УР, ШЧ-13 (Р)",2025,2024,98 days 18:52:45.720047436,142252.76200079062,837.7255576238967,0.2929577464788732,Весна,2,4,0.0020554907201745,0.0006851635733915,0.0020554907201745,29.59906637051538,1,0,76,"19,43ч",2,"1,28ч",10,"1,18ч",road,Тонкий гребень колеса грузового вагона
3,2025-04-10 10:33:41.156910954,Южно-Уральская,CV,"Ю-УР, ШЧ-8 (Э)",2025,2024,99 days 09:33:02.166153642,143133.0361025607,880.2741017700755,0.2957746478873239,Весна,2,4,0.0020554907201745,0.0006851635733915,0.0020554907201745,29.59906637051538,1,0,,,,,,,road,Тонкий гребень колеса грузового вагона
3,2025-04-10 19:29:36.309475542,Южно-Уральская,CV,"Ю-УР, ШЧ-13 (Р)",2025,2024,99 days 18:28:57.318718230,143668.9553119705,535.9192094097962,0.2985915492957746,Весна,2,4,0.0020554907201745,0.0006851635733915,0.0020554907201745,29.59906637051538,1,0,,,,,,,road,Неравномерный прокат по кругу катания колеса грузового вагона выше нормы
2,2025-04-10 23:41:14.345370834,Южно-Уральская,CSH,"Ю-УР, ШЧ-8 (Э)",2025,2024,99 days 22:40:35.354613522,143920.5892435587,251.6339315882069,0.3014084507042253,Весна,2,4,0.0020554907201745,0.0006851635733915,0.0020554907201745,29.59906637051538,1,0,33,"5,67ч",8,"1,03ч",25,"8,03ч",road,Тонкий гребень колеса грузового вагона
3,2025-04-11 08:36:37.319404848,Южно-Уральская,CV,"Ю-УР, ШЧ-10 (Р)",2025,2024,100 days 07:35:58.328647536,144455.97214412558,535.3829005668813,0.304225352112676,Весна,2,4,0.0020554907201745,0.0006851635733915,0.0020554907201745,29.59906637051538,1,0,,,,,,,road,Тонкий гребень колеса грузового вагона
2,2025-04-11 23:18:20.790136050,Южно-Уральская,CSH,"Ю-УР, ВЧДЭ-1 ЧЕЛЯБИНСК",2025,2024,100 days 22:17:41.799378738,145337.6966563123,881.7245121867163,0.3070422535211267,Весна,2,4,0.0020554907201745,0.0006851635733915,0.0020554907201745,29.59906637051538,1,0,118,"7,15ч",2,"3,52ч",25,"3,5ч",road,Тонкий гребень колеса грузового вагона
2,2025-04-12 02:48:24.256775880,Южно-Уральская,CSH,"Ю-УР, ШЧ-8 (Э)",2025,2024,101 days 01:47:45.266018568,145547.75443364278,210.05777733048308,0.3098591549295774,Весна,2,4,0.0020554907201745,0.0006851635733915,0.0020554907201745,29.59906637051538,1,0,3,"2,38ч",8,"0,07ч",70,"0,45ч",road,Перегорание лампы линзового светофора
2,2025-04-12 05:39:30.382240338,Южно-Уральская,CV,"Ю-УР, ШЧ-8 (Э)",2025,2024,101 days 04:38:51.391483026,145718.8565247171,171.10209107431,0.3126760563380282,Весна,2,4,0.0020554907201745,0.0006851635733915,0.0020554907201745,29.59906637051538,1,0,16,"72,52ч",6,"1,73ч",29,"3,72ч",road,Тонкий гребень колеса грузового вагона
1,2025-04-12 09:04:23.746644810,Южно-Уральская,CV,"Ю-УР, ШЧ-4 (Э)",2025,2024,101 days 08:03:44.755887498,145923.74593145828,204.8894067411893,0.3154929577464789,Весна,2,4,0.0020554907201745,0.0006851635733915,0.0020554907201745,29.59906637051538,1,0,37,"19,93ч",7,"2,62ч",6,"0,63ч",road,Перегорание лампы линзового светофора
3,2025-04-12 15:34:15.642921588,Южно-Уральская,CT,"Ю-УР, ШЧ-4 (Э)",2025,2024,101 days 14:33:36.652164276,146313.6108694046,389.8649379463168,0.3183098591549296,Весна,2,4,0.0020554907201745,0.0006851635733915,0.0020554907201745,29.59906637051538,1,0,,,,,,,road,Тонкий гребень колеса грузового вагона
3,2025-04-12 16:52:52.978534314,Южно-Уральская,CSH,"Ю-УР, ШЧ-4 (Э)",2025,2024,101 days 15:52:13.987777002,146392.2331296167,78.62226021211245,0.3211267605633803,Весна,2,4,0.0006851635733915,0.0006851635733915,0.0020554907201745,29.59906637051538,0,0,,,,,,,road,Тонкий гребень колеса грузового вагона
1,2025-04-14 05:35:56.936131026,Южно-Уральская,CSH,"Ю-УР, ШЧ-13 (Р)",2025,2024,103 days 04:35:17.945373714,148595.2990895619,2203.065959945176,0.323943661971831,Весна,2,4,0.0006851635733915,0.0006851635733915,0.0020554907201745,29.59906637051538,0,0,36,"0,18ч",0,,6,"18,77ч",road,Тонкий гребень колеса грузового вагона
1,2025-04-14 09:14:07.723826249,Южно-Уральская,CSH,"Ю-УР, ШЧ-4 (Э)",2025,2024,103 days 08:13:28.733068937,148813.4788844823,218.17979492040467,0.3267605633802817,Весна,2,4,0.0006851635733915,0.0006851635733915,0.0020554907201745,29.59906637051538,0,0,38,"5,3ч",13,"2,25ч",69,"3,37ч",road,Тонкий гребень колеса грузового вагона
3,2025-04-14 12:42:09.142691070,Южно-Уральская,CSH,"Ю-УР, ВЧДЭ-1 ЧЕЛЯБИНСК",2025,2024,103 days 11:41:30.151933758,149021.5025322293,208.0236477470025,0.3295774647887324,Весна,2,4,0.0006851635733915,0.0006851635733915,0.0020554907201745,29.59906637051538,0,0,,,,,,,road,Тонкий гребень колеса грузового вагона
1,2025-04-14 18:03:34.033775958,Южно-Уральская,CSH,"Ю-УР, ШЧ-4 (Э)",2025,2024,103 days 17:02:55.043018646,149342.91738364412,321.41485141482553,0.3323943661971831,Весна,2,4,0.0006851635733915,0.0006851635733915,0.0020554907201745,29.59906637051538,0,0,31,"14,02ч",25,"3,78ч",11,"0,95ч",road,Тонкий гребень колеса грузового вагона
1,2025-04-15 14:59:03.044207346,Южно-Уральская,CSH,"Ю-УР, ШЧ-13 (Р)",2025,2024,104 days 13:58:24.053450034,150598.4008908339,1255.4835071897833,0.3352112676056338,Весна,2,4,0.0006851635733915,0.0006851635733915,0.0020554907201745,29.59906637051538,0,0,30,"4,92ч",13,"2,27ч",11,"0,75ч",road,Тонкий гребень колеса грузового вагона
2,2025-04-15 23:09:50.142389466,Южно-Уральская,CV,"Ю-УР, ШЧ-13 (Р)",2025,2024,104 days 22:09:11.151632154,151089.18586053592,490.78496970201377,0.3380281690140845,Весна,2,4,0.0006851635733915,0.0006851635733915,0.0020554907201745,29.59906637051538,0,0,37,"1,3ч",3,"2,12ч",31,"1,1ч",road,Тонкий гребень колеса грузового вагона
1,2025-04-16 10:19:45.696136410,Южно-Уральская,CV,"Ю-УР, ШЧ-4 (Э)",2025,2024,105 days 09:19:06.705379098,151759.1117563183,669.9258957823913,0.3408450704225352,Весна,2,4,0.0006851635733915,0.0006851635733915,0.0020554907201745,29.59906637051538,0,0,1,"0,82ч",8,"8,77ч",1,"1,47ч",road,Тонкий гребень колеса грузового вагона
3,2025-04-19 03:35:45.709761642,Южно-Уральская,CV,"Ю-УР, ШЧ-10 (Р)",2025,2024,108 days 02:35:06.719004330,155675.11198340548,3916.000227087177,0.3436619718309859,Весна,2,4,0.0006851635733915,0.0006851635733915,0.0020554907201745,29.59906637051538,0,0,,,,,,,road,Тонкий гребень колеса грузового вагона
2,2025-04-21 01:17:38.804926710,Южно-Уральская,CV,"Ю-УР, ШЧ-4 (Э)",2025,2024,110 days 00:16:59.814169398,158416.9969028233,2741.8849194178183,0.3464788732394366,Весна,2,4,0.0006851635733915,0.0006851635733915,0.0020554907201745,29.59906637051538,0,0,7,"8,9ч",7,"2,13ч",17,"0,95ч",road,Неравномерный прокат по кругу катания колеса грузового вагона выше нормы
3,2025-04-22 23:47:58.495175928,Южно-Уральская,CSH,"Ю-УР, ШЧ-13 (Р)",2025,2024,111 days 22:47:19.504418616,161207.3250736436,2790.328170820285,0.3492957746478873,Весна,2,4,0.0006851635733915,0.0006851635733915,0.0020554907201745,29.59906637051538,0,0,,,,,,,road,Тонкий гребень колеса грузового вагона
3,2025-04-23 20:45:55.501443936,Южно-Уральская,CV,"Ю-УР, ШЧ-13 (Р)",2025,2024,112 days 19:45:16.510686624,162465.2751781104,1257.950104466814,0.352112676056338,Весна,2,4,0.0006851635733915,0.0006851635733915,0.0020554907201745,29.59906637051538,0,0,,,,,,,road,Тонкий гребень колеса грузового вагона
3,2025-04-25 21:44:29.625527280,Южно-Уральская,CSH,"Ю-УР, ШЧ-8 (Э)",2025,2024,114 days 20:43:50.634769968,165403.84391283282,2938.568734722416,0.3549295774647887,Весна,2,4,0.0006851635733915,0.0006851635733915,0.0020554907201745,29.59906637051538,0,0,,,,,,,road,Тонкий гребень колеса грузового вагона
3,2025-04-27 10:24:53.274076026,Южно-Уральская,CV,"Ю-УР, ШЧ-8 (Э)",2025,2024,116 days 09:24:14.283318714,167604.2380553119,2200.394142479083,0.3577464788732394,Весна,2,4,0.0006851635733915,0.0006851635733915,0.0020554907201745,29.59906637051538,0,0,,,,,,,road,Тонкий гребень колеса грузового вагона
3,2025-04-30 12:54:51.312443850,Южно-Уральская,CV,"Ю-УР, ВЧДЭ-1 ЧЕЛЯБИНСК",2025,2024,119 days 11:54:12.321686538,172074.2053614423,4469.967306130391,0.3605633802816901,Весна,2,4,0.0006851635733915,0.0006851635733915,0.0020554907201745,29.59906637051538,0,0,,,,,,,road,Тонкий гребень колеса грузового вагона
3,2025-04-30 14:31:57.670791798,Южно-Уральская,CSH,"Ю-УР, ШЧ-8 (Э)",2025,2024,119 days 13:31:18.680034486,172171.31133390812,97.1059724658262,0.3633802816901408,Весна,2,4,0.0006851635733915,0.0006851635733915,0.0020554907201745,29.59906637051538,0,0,,,,,,,road,Тонкий гребень колеса грузового вагона
2,2025-04-30 15:14:30.156256224,Южно-Уральская,CSH,"Ю-УР, ШЧ-13 (Р)",2025,2024,119 days 14:13:51.165498912,172213.85275831522,42.54142440709984,0.3661971830985915,Весна,2,4,0.0006851635733915,0.0006851635733915,0.0020554907201745,29.59906637051538,0,0,29,"49,9ч",5,"2,43ч",37,"3,45ч",road,"Лампы, перегорание основной нити"
3,2025-04-30 19:55:19.404456054,Южно-Уральская,CSH,"Ю-УР, ШЧ-8 (Э)",2025,2024,119 days 18:54:40.413698742,172494.6735616457,280.8208033304836,0.3690140845070422,Весна,2,4,0.0006851635733915,0.0006851635733915,0.0020554907201745,29.59906637051538,0,0,,,,,,,road,Тонкий гребень колеса грузового вагона
3,2025-05-03 12:17:34.208282802,Южно-Уральская,CV,"Ю-УР, ШЧ-8 (Э)",2025,2024,122 days 11:16:55.217525490,176356.9202920915,3862.246730445797,0.3718309859154929,Весна,2,5,0.0006851635733915,0.0006851635733915,0.0020554907201745,29.59906637051538,0,0,,,,,,,road,Тонкий гребень колеса грузового вагона
2,2025-05-04 10:55:20.989870344,Южно-Уральская,CV,"Ю-УР, ШЧ-4 (Э)",2025,2024,123 days 09:54:41.999113032,177714.69998521722,1357.779693125718,0.3746478873239436,Весна,2,5,0.0006851635733915,0.0006851635733915,0.0020554907201745,29.59906637051538,0,0,38,"0,58ч",8,"3,22ч",50,"5,7ч",road,Перегорание лампы линзового светофора
1,2025-05-05 00:25:50.713980312,Южно-Уральская,CSH,"Ю-УР, ВЧДЭ-1 ЧЕЛЯБИНСК",2025,2024,123 days 23:25:11.723223,178525.19538705,810.495401832799,0.3774647887323943,Весна,2,5,0.0006851635733915,0.0006851635733915,0.0020554907201745,29.59906637051538,0,0,33,"17,72ч",14,"2,8ч",25,"0,78ч",road,Тонкий гребень колеса грузового вагона
3,2025-05-05 17:55:04.851371352,Южно-Уральская,CV,"Ю-УР, ШЧ-4 (Э)",2025,2024,124 days 16:54:25.860614040,179574.43101023402,1049.2356231840097,0.380281690140845,Весна,2,5,0.0006851635733915,0.0006851635733915,0.0020554907201745,29.59906637051538,0,0,,,,,,,road,Тонкий гребень колеса грузового вагона
1,2025-05-07 12:57:52.248345648,Южно-Уральская,CV,"Ю-УР, ШЧ-13 (Р)",2025,2024,126 days 11:57:13.257588336,182157.2209598056,2582.7899495715683,0.3830985915492957,Весна,2,5,0.0006851635733915,0.0006851635733915,0.0020554907201745,29.59906637051538,0,0,10,"7,67ч",6,"2,45ч",12,"1,28ч",road,Тонкий гребень колеса грузового вагона
1,2025-05-10 05:20:38.145661812,Южно-Уральская,CV,"Ю-УР, ШЧ-10 (Р)",2025,2024,129 days 04:19:59.154904500,186019.985915075,3862.7649552694056,0.3859154929577464,Весна,2,5,0.0006851635733915,0.0006851635733915,0.0020554907201745,29.59906637051538,0,0,1,"10,03ч",20,"1,08ч",16,"0,43ч",road,Тонкий гребень колеса грузового вагона
1,2025-05-11 13:09:59.272137780,Южно-Уральская,CV,"Ю-УР, ШЧ-13 (Р)",2025,2024,130 days 12:09:20.281380468,187929.3380230078,1909.3521079327911,0.3887323943661971,Весна,2,5,0.0006851635733915,0.0006851635733915,0.0020554907201745,29.59906637051538,0,0,13,"5,33ч",0,,11,"8,03ч",road,Тонкий гребень колеса грузового вагона
3,2025-05-12 23:51:56.817306996,Южно-Уральская,CV,"Ю-УР, ВЧДЭ-1 ЧЕЛЯБИНСК",2025,2024,131 days 22:51:17.826549684,190011.29710916145,2081.959086153627,0.3915492957746478,Весна,2,5,0.0006851635733915,0.0006851635733915,0.0020554907201745,29.59906637051538,0,0,,,,,,,road,"Лампы, перегорание основной нити"
1,2025-05-13 09:15:38.105919528,Южно-Уральская,CV,"Ю-УР, ШЧ-13 (Р)",2025,2024,132 days 08:14:59.115162216,190574.9852527036,563.6881435421819,0.3943661971830985,Весна,2,5,0.0006851635733915,0.0006851635733915,0.0020554907201745,29.59906637051538,0,0,35,"5,8ч",6,"3,78ч",2,"1,37ч",road,Тонкий гребень колеса грузового вагона
3,2025-05-14 00:34:06.104696364,Южно-Уральская,CV,"Ю-УР, ШЧ-13 (Р)",2025,2024,132 days 23:33:27.113939052,191493.4518989842,918.4666462806052,0.3971830985915493,Весна,2,5,0.0006851635733915,0.0006851635733915,0.0020554907201745,29.59906637051538,0,0,,,,,,,road,Тонкий гребень колеса грузового вагона
3,2025-05-16 05:13:25.445829492,Южно-Уральская,CSH,"Ю-УР, ШЧ-10 (Р)",2025,2024,135 days 04:12:46.455072180,194652.774251203,3159.322352218791,0.4,Весна,2,5,0.0006851635733915,0.0006851635733915,0.0020554907201745,29.59906637051538,0,0,,,,,,,road,Тонкий гребень колеса грузового вагона
2,2025-05-17 18:43:12.605774106,Южно-Уральская,CSH,"Ю-УР, ШЧ-8 (Э)",2025,2024,136 days 17:42:33.615016794,196902.5602502799,2249.7859990769066,0.4028169014084507,Весна,2,5,0.0006851635733915,0.0006851635733915,0.0020554907201745,29.59906637051538,0,0,17,"7,1ч",9,"2,72ч",4,"0,33ч",road,"Лампы, перегорание основной нити"
3,2025-06-02 12:10:20.622484770,Южно-Уральская,CSH,"Ю-УР, ШЧ-8 (Э)",2025,2024,152 days 11:09:41.631727458,219549.69386212432,22647.133611844416,0.4056338028169014,Лето,3,6,0.0007456559889733,0.0007456559889733,0.0022369679669199,32.21233872364784,0,0,,,,,,,road,"Лампы, перегорание основной нити"
